alumno,curso,contenido,nota_numerica,evaluacion
10689191,3003827324,0179,7,02
10689191,3003827324,0179,8,FI
10689191,3003827324,0651,8,01
10689191,3003827324,0651,8,FI
10689191,3003827324,0648,6,01
13242358,3003827324,0658,0,EX
13242358,3003827324,0648,0,FI
13242358,3003827324,0649,0,02
13242358,3003827324,0649,0,EX
12584277,3003827324,CV0003,3,01
12584277,3003827324,0651,0,FI
12584277,3003827324,0648,0,FI
12584277,3003827324,0647,4,01
11583817,3003827324,CV0003,0,01
13242362,3003827324,CV0003,5,FI
13242362,3003827324,0179,5,FI
13242362,3003827324,0658,4,FI
13242362,3003827324,0650,3,02
13242362,3003827324,0649,5,01
13242362,3003827324,0647,5,02
12736324,3003827324,0648,6,01
13246215,3003827324,CV0003,6,01
13246215,3003827324,0650,7,FI
13246215,3003827324,0649,7,02
13246215,3003827324,0649,7,FI
13298754,3003827324,CV0003,0,01
13298754,3003827324,CV0003,0,EX
13298754,3003827324,0179,0,EX
13298754,3003827324,0648,0,01
13320897,3003827324,0179,5,FI
13320897,3003827324,0647,8,FI
10601480,3003827324,0651,8,02
10601480,3003827324,0648,0,01
10601480,3003827324,0647,0,02
10434680,3003827317,0653,0,01
10434680,3003827317,0656,6,FI
10434680,3003827317,0654,3,01
12735122,3003827317,0655,6,FI
10410551,3003827317,0652,0,01
10406699,3003827317,0652,0,EX
10406699,3003827317,0654,0,FI
12731503,3003827317,0652,4,01
12731503,3003827317,0652,6,EX
12731503,3003827317,0654,0,FI
10779826,3003827317,0653,2,01
10327143,3003827317,0655,0,FI
10327143,3003827317,0652,0,EX
10327143,3003827317,0656,5,01
10327143,3003827317,0654,0,01
11741280,3003827317,0655,7,FI
11885210,3003827317,0654,0,EX
10433556,3003827317,0656,6,01
13038772,3003827317,CV0004,5,FI
13038772,3003827317,0652,8,01
13038772,3003827317,0653,7,01
13038772,3003827317,0654,5,01
13038797,3003827317,0656,6,FI
10621683,3003827317,0656,0,FI
10621683,3003827317,0656,0,EX
11569504,3003827317,0653,5,01
11312274,3003827317,0655,3,EX
11312274,3003827317,0654,1,FI
12734235,3003827317,0653,7,FI
10413017,3003827317,0655,9,01
10413017,3003827317,0653,10,01
10413017,3003827317,0653,9,FI
10413017,3003827317,0654,9,FI
10391035,3003827317,0653,6,01
10391035,3003827317,0656,5,FI
10391035,3003827317,0654,3,01
10083896,3003827317,0656,5,01
10083896,3003827317,0654,3,01
10083896,3003827317,0654,0,EX
13038791,3003827317,0652,7,01
11235081,3003827317,0653,7,01
13038809,3003827317,0655,6,FI
11892673,3003827317,0653,0,01
11230530,3003827317,0653,0,01
11158351,3003827317,CV0004,6,01
11419138,3003827317,0656,8,FI
10360919,3003827317,0654,4,01
12095826,3003827317,0656,7,01
12095826,3003827317,0654,8,01
10308888,3003827317,0653,6,01
10743797,3003827317,0655,6,FI
10743797,3003827317,0652,6,01
10743797,3003827317,0653,5,01
10743797,3003827317,0654,4,01
10792497,3003827317,0652,9,01
10792497,3003827317,0656,10,01
11084757,3003827317,CV0004,4,01
11084757,3003827317,0652,7,FI
10366490,3003827317,0652,9,FI
10702296,3003827317,CV0004,8,01
10702296,3003827317,0654,9,FI
10706049,3003827317,0653,7,01
10706049,3003827317,0654,10,01
10707834,3003827317,CV0004,9,FI
10711877,3003827317,CV0004,7,01
10711877,3003827317,0657,0,PO
10711877,3003827317,0654,4,EX
10832134,3003827317,CV0004,7,01
10832134,3003827317,0652,4,01
10832134,3003827317,0653,6,FI
11248528,3003827317,0654,7,FI
11672699,3003827317,0655,7,01
11672699,3003827317,0656,8,FI
11672699,3003827317,0654,3,01
11672699,3003827317,0654,6,EX
12746359,3003827317,0655,10,FI
12746359,3003827317,0656,10,01
10018398,3003827317,0652,8,01
10246117,3003827317,0656,8,FI
10246117,3003827317,0654,4,FI
10323618,3003827317,0655,1,01
10323618,3003827317,0652,5,01
10688217,3003827317,CV0004,9,FI
10688217,3003827317,0660,0,FO
10698000,3003827317,0655,6,FI
10698000,3003827317,0657,0,PO
10698000,3003827317,0653,4,01
10698000,3003827317,0653,5,FI
10705909,3003827317,0660,0,FO
10967233,3003827317,0652,8,FI
10967233,3003827317,0653,8,01
10963934,3003827317,CV0004,6,01
10963934,3003827317,0655,7,01
10963934,3003827317,0652,7,01
11158088,3003827317,0652,0,01
12491074,3003827317,0655,0,FI
10596940,3003827317,0657,6,PO
12020369,3003827317,0652,7,FI
11894954,3003827317,0652,6,01
10791679,3003829510,028504,2,01
11319699,3003829510,028505,0,02
12587578,3003829510,028503,0,01
12587578,3003829510,028501,0,01
12587578,3003829510,028100,0,02
10379204,3003829510,028502,0,01
10379204,3003829510,028503,0,01
10724323,3003829510,028501,6,01
10724323,3003829510,028501,3,02
11320679,3003829510,028502,9,FI
11320679,3003829510,028504,7,01
11320679,3003829510,028505,7,02
10894547,3003829510,028502,9,FI
10894547,3003829510,028504,10,01
10894547,3003829510,028501,9,FI
10894547,3003829510,028100,10,01
10894547,3003829510,028100,10,02
10894547,3003829510,028100,10,FI
11735453,3003829510,028502,7,FI
10281596,3003829510,028504,9,01
10281596,3003829510,028503,10,02
10593808,3003829510,028504,8,FI
10593808,3003829510,028505,7,02
10593808,3003829510,028505,7,FI
10593808,3003829510,028503,6,FI
10593808,3003829510,028501,6,01
10593808,3003829510,028501,7,02
10593808,3003829510,028100,10,02
11055595,3003829510,028504,7,FI
11055595,3003829510,028100,10,FI
11234733,3003829510,028502,4,01
11234733,3003829510,028100,9,01
11507257,3003829510,028504,8,02
11507257,3003829510,028503,6,01
11507257,3003829510,028100,10,01
10891407,3003829510,028505,8,01
10891407,3003829510,028505,9,FI
10891407,3003829510,028503,8,01
10891407,3003829510,028503,9,FI
10891407,3003829510,028100,8,01
11048215,3003829510,028503,6,01
11048215,3003829510,028503,6,FI
11830567,3003829510,028502,7,02
11830567,3003829510,028503,8,01
10927479,3003829510,028001,8,FI
10927479,3003829510,028503,9,02
10333869,3003829510,028502,8,01
10333869,3003829510,028505,9,01
10333869,3003829510,028503,8,01
10786265,3003829510,028501,9,FI
10786265,3003829510,028100,10,01
12459446,3003829510,028001,8,FI
12868237,3003829510,028505,6,FI
12868237,3003829510,028100,10,01
10420607,3003829510,028502,6,02
10420607,3003829510,028504,3,01
10420607,3003829510,028504,4,EX
10420607,3003829510,028505,4,02
12938752,3003829510,028001,8,02
12938752,3003829510,028503,9,01
12938752,3003829510,028100,8,02
10884628,3003829510,028502,8,FI
10884628,3003829510,028504,9,01
10597404,3003829510,028505,4,02
13281547,3003829510,028504,5,02
13281547,3003829510,028505,0,02
13281547,3003829510,028501,6,02
13281547,3003829510,028100,10,01
13239736,3003829510,028505,0,02
13239736,3003829510,028001,5,FI
10678956,3003829510,028505,4,02
10678956,3003829510,028503,6,01
10678956,3003829510,028100,10,FI
13263382,3003829510,028504,0,01
13263382,3003829510,028504,0,02
11572959,3003829510,028504,10,02
11572959,3003829510,028505,10,01
11572959,3003829510,028505,8,02
11572959,3003829510,028505,8,FI
11572959,3003829510,028501,7,01
11572959,3003829510,028501,10,02
11572959,3003829510,028100,10,01
10802283,3003829510,028504,8,FI
10802283,3003829510,028001,6,02
10802283,3003829510,028100,5,02
12426107,3003829510,028504,9,01
12426107,3003829510,028505,9,FI
12426107,3003829510,028001,9,FI
11495623,3003829510,028502,7,01
11495623,3003829510,028505,7,02
11495623,3003829510,028503,8,FI
11495623,3003829510,028501,8,FI
13274066,3003829510,028502,0,FI
13274066,3003829510,028501,0,FI
13274066,3003829510,028501,0,EX
13274066,3003829510,028100,0,EX
10511909,3003829510,028502,0,02
10511909,3003829510,028505,0,01
10511909,3003829510,028100,0,01
10511909,3003829510,028100,0,02
10737199,3003829510,028502,4,02
10737199,3003829510,028503,7,FI
13240658,3003829510,028502,9,FI
13240658,3003829510,028504,8,01
13105352,3003829510,028502,7,FI
13105352,3003829510,028100,10,FI
12569296,3003829510,028502,9,FI
12569296,3003829510,028505,6,FI
12569296,3003829510,028501,6,01
10436905,3003829510,028100,7,01
10436905,3003829510,028100,6,FI
13033829,3003829510,028503,6,01
13033829,3003829510,028501,6,FI
10907341,3003829510,028505,8,FI
10907341,3003829510,028001,8,FI
11485242,3003829510,028503,7,FI
11895957,3003829510,028503,8,02
10784833,3003829510,028505,7,01
10762349,3003829510,028505,4,02
10762349,3003829510,028505,7,FI
10762349,3003829510,028100,9,02
10788057,3003829510,028502,6,01
10788057,3003829510,028504,7,FI
10788057,3003829510,028505,4,02
10788057,3003829510,028100,5,02
10783722,3003829510,028001,5,01
10783722,3003829510,028503,7,01
10783722,3003829510,028503,7,02
10438200,3003829510,028504,0,EX
10438200,3003829510,028503,0,EX
10244802,3003829510,028504,7,02
10866566,3003829510,028502,7,01
10866566,3003829510,028502,0,02
10866566,3003829510,028502,4,FI
10866566,3003829510,028504,0,01
10866566,3003829510,028505,3,01
10866566,3003829510,028505,4,EX
10866566,3003829510,028503,4,FI
10899221,3003829510,028504,8,02
10899221,3003829510,028505,8,FI
10899221,3003829510,028001,8,FI
10899221,3003829510,028503,9,02
10899221,3003829510,028501,10,01
10323990,3003829510,028501,10,02
11903090,3003829510,028504,8,01
11903090,3003829510,028501,7,01
11903090,3003829510,028100,10,FI
11407450,3003829510,028505,7,FI
12695436,3003829510,028502,9,FI
10027392,3003829510,028505,0,01
10027392,3003829510,028001,8,02
10027392,3003829510,028503,0,FI
10027392,3003829510,028501,0,FI
12623151,3003829510,028502,6,01
12623151,3003829510,028502,7,FI
12623151,3003829510,028503,6,01
10630162,3003829510,028501,0,EX
12738447,3003829510,028501,10,FI
11549816,3003829510,028505,7,FI
11549816,3003829510,028100,9,02
11549816,3003829510,028100,10,FI
12873247,3003829510,028001,7,02
10476696,3003829510,028502,8,02
10380752,3003829510,028505,9,FI
10380752,3003829510,028501,9,01
10823864,3003829510,028504,0,02
10905442,3003829510,028502,7,FI
10905442,3003829510,028505,4,02
10905442,3003829510,028503,7,FI
13246090,3003829510,028504,10,FI
13246090,3003829510,028501,10,FI
12656419,3003829510,028502,9,FI
10893181,3003829510,028001,7,01
10893181,3003829510,028001,6,02
10893181,3003829510,028001,7,FI
10893181,3003829510,028100,7,FI
13053163,3003829510,028503,4,01
10808367,3003829510,028504,7,02
10808367,3003829510,028001,6,01
10808367,3003829510,028001,7,FI
11318786,3003829510,028504,8,FI
11318786,3003829510,028505,9,01
11261849,3003829510,028001,7,FI
11261849,3003829510,028503,9,02
12739113,3003829510,028504,0,01
12739113,3003829510,028001,4,01
10615480,3003829510,028504,9,01
10615480,3003829510,028505,9,FI
10615480,3003829510,028503,10,02
10615480,3003829510,028100,10,02
13246042,3003829510,028001,8,FI
13246042,3003829510,028100,10,02
12837351,3003829510,028502,4,02
12837351,3003829510,028505,4,01
10898139,3003829510,028502,9,02
10898139,3003829510,028505,9,02
12858788,3003829510,028504,8,FI
12858788,3003829510,028503,7,01
12419064,3003829510,028502,8,02
13281520,3003829510,028502,9,02
13281520,3003829510,028505,8,01
13255314,3003829510,028505,6,01
13255314,3003829510,028001,7,02
13255314,3003829510,028503,7,02
10819064,3003829510,028001,6,FI
10819064,3003829510,028503,4,01
10819064,3003829510,028501,7,01
10819064,3003829510,028100,6,01
13001804,3003829510,028502,9,02
13001804,3003829510,028505,10,FI
13001804,3003829510,028001,9,FI
13001804,3003829510,028501,9,02
13001804,3003829510,028501,10,FI
13001804,3003829510,028100,9,01
10904286,3003829510,028100,0,02
11237080,3003829510,028504,9,02
11237080,3003829510,028505,8,02
11237080,3003829510,028100,10,02
10358166,3003829510,028505,6,01
10574437,3003829510,028502,4,02
10574437,3003829510,028001,5,01
10574437,3003829510,028503,7,02
10787438,3003829510,028100,10,FI
10020005,3003829510,028502,7,FI
10020005,3003829510,028505,7,01
10020005,3003829510,028503,7,FI
10436954,3003829517,028601,0,FO
12737289,3003829517,028601,0,F2
10762337,3003829517,028601,0,F2
10699142,3003829517,028601,0,F2
12736448,3003829517,028601,0,F5
11166752,3003829517,028601,0,F2
11079351,3003829517,028601,0,F2
10822990,3003829517,028601,0,F2
12644651,3003829629,CV0003,0,01
12644651,3003829629,1367,0,02
10734182,3003829629,1368,8,01
10734182,3003829629,1369,9,01
10027372,3003829629,1368,9,FI
10027372,3003829629,1369,8,FI
10486854,3003829629,1370,7,FI
10486854,3003829629,1368,7,02
10657224,3003829629,1370,9,02
10657224,3003829629,1370,9,FI
10657224,3003829629,1376,9,01
11831183,3003829629,1369,9,02
11831183,3003829629,1376,8,FI
13281830,3003829629,CV0003,4,01
10689174,3003829629,1370,9,01
10689174,3003829629,1370,9,FI
10735610,3003829629,CV0003,9,FI
10735610,3003829629,1367,8,01
10839832,3003829629,CV0003,6,01
10839832,3003829629,1367,8,01
10839832,3003829629,1369,6,02
10698052,3003829629,1368,8,02
10698929,3003829629,1368,0,02
10814218,3003829629,1370,2,02
10814218,3003829629,1368,3,FI
12558926,3003829629,CV0003,3,01
12558926,3003829629,1370,0,EX
12558926,3003829629,1368,4,02
12558926,3003829629,1369,7,01
10734168,3003829629,1370,7,FI
10734168,3003829629,1367,8,02
10734168,3003829629,1376,7,02
10734168,3003829629,1376,8,FI
10817396,3003829629,1369,5,FI
10817396,3003829629,1376,8,FI
10834203,3003829629,1370,7,EX
10834203,3003829629,1367,6,02
10834203,3003829629,1368,6,01
10834203,3003829629,1368,2,02
10707900,3003829629,CV0003,8,02
10978127,3003829629,1370,4,FI
10742955,3003829629,1368,4,01
10742955,3003829629,1376,9,01
10698110,3003829629,1367,8,FI
10698110,3003829629,1368,8,01
10698110,3003829629,1368,9,02
10698110,3003829629,1369,9,01
10698110,3003829629,1376,8,01
10396024,3003829629,1367,8,01
12739203,3003829629,1370,8,02
12739203,3003829629,1368,8,FI
10635766,3003829629,1370,7,FI
10635766,3003829629,1367,8,01
13242130,3003829629,1370,10,FI
13242130,3003829629,1376,10,01
10707767,3003829629,CV0003,8,01
10707767,3003829629,1369,4,01
10707767,3003829629,1369,4,FI
10707767,3003829629,1369,4,EX
10707767,3003829629,1376,9,02
10781254,3003829629,1369,8,02
13281768,3003829629,1369,4,02
13281768,3003829629,1376,8,01
13281768,3003829629,1376,6,FI
10620831,3003829629,1369,9,FI
10620831,3003829629,1376,9,FI
10319363,3003829629,1370,8,01
10319363,3003829629,1369,4,01
10319363,3003829629,1369,6,02
10652405,3003829629,1370,9,FI
10652405,3003829629,1368,8,01
10652405,3003829629,1368,4,02
10652405,3003829629,1376,10,01
10652405,3003829629,1376,9,02
10678151,3003829629,CV0003,4,01
10678151,3003829629,1367,4,01
10701794,3003829629,1369,7,01
10701794,3003829629,1369,6,02
10678799,3003829629,1368,3,01
10729710,3003829629,1370,7,FI
10729710,3003829629,1367,4,01
10687463,3003829629,1376,8,FI
13242092,3003829629,1369,3,01
13256847,3003829629,1370,10,01
13256847,3003829629,1369,10,01
10822528,3003829629,CV0003,7,01
10822528,3003829629,1368,9,FI
10822528,3003829629,1376,7,02
10324078,3003829629,1376,9,01
10679716,3003829629,1367,10,02
10679716,3003829629,1369,9,FI
10679716,3003829629,1376,9,02
13273466,3003829629,1370,0,02
13273466,3003829629,1376,6,01
13273466,3003829629,1376,6,02
12478386,3003829629,CV0003,3,01
12478386,3003829629,CV0003,4,EX
12478386,3003829629,1367,5,EX
10657734,3003829629,CV0003,8,01
10657734,3003829629,1370,7,02
10657734,3003829629,1369,8,01
11316204,3003829629,1370,6,02
10711968,3003829629,1368,8,FI
10711968,3003829629,1369,8,FI
10513391,3003829636,CV0004,8,01
10513391,3003829636,1371,7,FI
10513391,3003829636,1374,9,FI
10634289,3003829636,CV0004,8,01
10634289,3003829636,1372,7,01
10634289,3003829636,1374,7,FI
10634969,3003829636,1378,0,FO
10634969,3003829636,1377,8,FI
10657266,3003829636,1374,7,FI
10462592,3003829636,CV0004,8,01
10678949,3003829636,1378,0,FO
10678949,3003829636,1371,7,FI
10691096,3003829636,1372,4,FI
10691096,3003829636,1373,6,01
10691096,3003829636,1374,5,FI
10696544,3003829636,CV0004,8,01
10705842,3003829636,1371,7,FI
10705842,3003829636,1372,6,01
10705842,3003829636,1373,4,01
10706057,3003829636,1371,9,FI
10784679,3003829636,1372,10,FI
10784679,3003829636,1373,9,FI
10816497,3003829636,1371,6,FI
10816497,3003829636,1373,4,01
10816497,3003829636,1373,8,FI
10792613,3003829636,1378,0,FO
10792613,3003829636,1371,8,FI
10792613,3003829636,1372,9,FI
10829974,3003829636,CV0004,9,01
10829974,3003829636,CV0004,9,FI
10829974,3003829636,1377,9,FI
10830272,3003829636,1374,9,01
10830272,3003829636,1377,7,FI
10836592,3003829636,1375,10,PE
12826253,3003829636,1373,7,FI
13056692,3003829636,CV0004,10,FI
13056692,3003829636,1373,9,01
13056692,3003829636,1374,8,FI
10025975,3003829636,1372,9,FI
10025975,3003829636,1374,9,FI
10636299,3003829636,CV0004,8,01
10636299,3003829636,1372,8,FI
10636299,3003829636,1373,8,01
10636299,3003829636,1377,9,01
10307743,3003829636,1371,7,FI
10691132,3003829636,1371,2,FI
10691132,3003829636,1373,6,FI
10691132,3003829636,1374,5,EX
10700544,3003829636,1375,9,PO
10700544,3003829636,1373,7,FI
10700544,3003829636,1374,6,FI
10700981,3003829636,CV0004,9,01
10709570,3003829636,1377,10,01
10734359,3003829636,CV0004,7,01
10734359,3003829636,1374,4,FI
10753893,3003829636,1371,6,01
10753893,3003829636,1372,8,FI
10753893,3003829636,1374,4,01
10819896,3003829636,1372,9,01
10852053,3003829636,1371,5,FI
10852053,3003829636,1374,6,FI
10865461,3003829636,1375,10,PO
10865461,3003829636,1377,9,01
11069919,3003829636,CV0004,4,01
11069919,3003829636,CV0004,6,FI
11069919,3003829636,1373,7,01
11069919,3003829636,1374,4,01
11167937,3003829636,1373,8,01
11167937,3003829636,1374,3,01
12608298,3003829636,1373,10,01
12736051,3003829636,CV0004,4,01
12736051,3003829636,CV0004,7,FI
12736051,3003829636,1373,9,01
12736051,3003829636,1374,8,FI
12736834,3003829636,1378,0,FO
13030911,3003829636,1378,0,FO
13030911,3003829636,1371,9,01
10689544,3003829636,1375,8,P1
10386780,3003829636,1375,0,PO
10386780,3003829636,1372,4,FI
10678827,3003829636,1378,0,FO
10706031,3003829636,1375,2,F2
10706031,3003829636,1374,9,01
11032354,3003829636,1371,7,01
11032354,3003829636,1372,7,01
10355756,3003829636,1378,0,FO
10776959,3003829636,1371,8,FI
10776959,3003829636,1373,0,01
10691028,3003829636,1375,0,PO
11568799,3003829636,1377,7,FI
10460605,3003829636,CV0004,0,01
10460605,3003829636,1375,5,PO
10460605,3003829636,1373,0,01
10352236,3003828691,5022,8,FI
10293577,3003828691,5023,3,01
10293577,3003828691,5024,6,01
10293577,3003828691,5025,0,FI
10293577,3003828691,5025,0,EX
12734604,3003828691,5021,8,01
12734604,3003828691,5025,9,FI
11484277,3003828691,5025,9,FI
12430202,3003828691,5024,10,FI
10400378,3003828691,5024,10,01
10400378,3003828691,5024,10,FI
10376123,3003828691,5025,8,FI
10398753,3003828691,5021,0,EX
10949781,3003828691,5025,8,01
10432545,3003828691,5022,0,FI
10432545,3003828691,5024,0,EX
10432545,3003828691,5025,0,01
10432545,3003828691,5025,0,FI
10254544,3003828691,5024,9,01
13297404,3003828691,5023,9,FI
13297404,3003828691,5026,10,FI
10652460,3003828691,5024,0,FI
11406626,3003828705,5071,0,FI
11406626,3003828705,5074,0,01
11406626,3003828705,5075,0,01
10688139,3003828705,5071,8,FI
10700769,3003828705,5072,8,FI
10700769,3003828705,5075,8,FI
10353205,3003828705,5071,5,FI
10353205,3003828705,5074,8,01
10646249,3003828705,5071,8,01
10646249,3003828705,5074,0,01
10646249,3003828705,5074,0,FI
12447243,3003828705,5074,9,01
10352435,3003828705,5071,7,FI
10352435,3003828705,5073,9,FI
13297112,3003828705,5072,9,01
13297112,3003828705,5073,5,01
13297112,3003828705,5075,8,FI
11167622,3003828705,5072,0,EX
11167622,3003828705,5075,0,FI
11407481,3003828705,5071,0,EX
10496141,3003828705,5071,0,EX
10254384,3003828705,5071,0,01
10525957,3003828705,5073,5,01
10278806,3003828705,5074,10,FI
10182546,3003828705,5075,9,FI
10470240,3003828900,CV0004,9,01
10303547,3003828900,0378,7,FI
10500950,3003828900,CV0004,8,FI
10500950,3003828900,0377,4,01
10500950,3003828900,0374,6,01
10380889,3003828900,0377,7,01
10380889,3003828900,0374,8,FI
10409990,3003828900,0375,7,FI
10409990,3003828900,0377,6,01
10819337,3003828900,CV0004,10,FI
10819337,3003828900,0375,8,FI
10792555,3003828900,0382,0,FO
10792555,3003828900,0374,4,01
11512963,3003828900,0378,7,01
11512963,3003828900,0382,0,FO
10652552,3003828900,0378,10,FI
10652552,3003828900,0377,7,01
10652552,3003828900,0377,7,FI
10652552,3003828900,0376,10,01
10496577,3003828900,0377,7,FI
10496577,3003828900,0374,8,FI
10707778,3003828900,0381,6,01
10711859,3003828900,CV0004,4,01
10711859,3003828900,0375,0,01
10851128,3003828900,0379,6,PO
10851128,3003828900,0374,7,FI
11415977,3003828900,0376,7,01
10586308,3003828900,0379,10,PO
10017378,3003828900,0381,6,FI
10017378,3003828900,0374,8,FI
10294470,3003828900,0378,7,01
10427819,3003828900,0379,10,PO
10427819,3003828900,0374,7,FI
10799062,3003828900,CV0004,9,01
10799062,3003828900,0381,7,01
10640918,3003828900,0374,9,01
10711622,3003828893,0373,2,01
10711622,3003828893,CV0003,4,02
10711622,3003828893,0373,3,02
10855729,3003828893,CV0003,9,01
10864476,3003828893,0369,8,02
10832097,3003828893,0370,4,01
10832097,3003828893,0373,5,FI
10832097,3003828893,0371,7,01
10832097,3003828893,0371,7,02
10832097,3003828893,0369,3,02
10611327,3003828893,0372,10,02
11242377,3003828893,CV0003,8,02
11242377,3003828893,0372,9,01
10332972,3003828893,0373,7,FI
10332972,3003828893,0371,9,01
10267085,3003828893,CV0003,9,01
10267085,3003828893,0372,7,FI
10267085,3003828893,0369,8,01
10837451,3003828893,0373,7,01
10837451,3003828893,0372,7,FI
10837451,3003828893,0380,9,01
10837451,3003828893,0369,8,02
12722174,3003828893,CV0003,9,01
12722174,3003828893,0370,7,02
12722174,3003828893,0370,7,FI
13257199,3003828893,CV0003,0,02
13257199,3003828893,0370,9,02
13257199,3003828893,0371,10,02
13257199,3003828893,0372,8,01
13257199,3003828893,0372,10,02
13257199,3003828893,0380,9,01
10634348,3003828893,CV0003,8,01
10634348,3003828893,0372,8,02
10707901,3003828893,CV0003,8,01
10707901,3003828893,CV0003,8,FI
10707901,3003828893,0371,8,01
10707901,3003828893,0372,8,01
10707901,3003828893,0369,6,01
10748092,3003828893,0370,4,FI
10748092,3003828893,0369,7,01
10832107,3003828893,0373,8,01
10832107,3003828893,0373,8,FI
10832107,3003828893,0380,9,01
10832107,3003828893,0369,9,01
11635385,3003828893,0371,8,02
10679688,3003828893,0370,6,01
10679688,3003828893,0370,8,02
10679688,3003828893,0373,6,02
10691654,3003828893,0371,7,02
10691654,3003828893,0371,8,FI
10707654,3003828893,CV0003,7,FI
10707654,3003828893,0373,4,01
10707654,3003828893,0369,7,02
10676228,3003828893,0370,8,01
10676228,3003828893,0372,7,FI
10687382,3003828893,0369,8,01
10837560,3003828893,0370,9,FI
10984790,3003828816,0485,3,02
11060283,3003828823,0486,1,01
12058217,3003828823,0491,0,01
12427040,3003828823,0490,5,FI
11254914,3003828823,0491,1,01
13163302,3003828823,0486,10,FI
10279324,3003828823,CV0004,5,EX
10279324,3003828823,0490,3,EX
10979745,3003828823,0491,5,FI
11891674,3003828823,0494,0,EX
12737108,3003828823,0491,7,01
12737108,3003828823,0489,7,01
10293307,3003828823,0491,6,01
10293307,3003828823,0491,5,FI
10293307,3003828823,0490,0,FI
10293307,3003828823,0490,0,EX
10293307,3003828823,0489,4,01
10293307,3003828823,0488,1,01
10292823,3003828823,CV0004,0,FI
10292823,3003828823,0491,0,FI
10292823,3003828823,0491,0,EX
13038074,3003828823,0494,8,01
10707674,3003828823,CV0004,0,01
10707674,3003828823,0488,0,FI
10707674,3003828823,0486,0,EX
11254010,3003828823,CV0004,1,01
11254010,3003828823,0488,1,01
10326385,3003828823,0490,4,01
10326385,3003828823,0489,10,FI
10664873,3003828823,0488,8,FI
10279526,3003828823,CV0004,5,FI
10279526,3003828823,0490,0,FI
10865901,3003828823,0494,3,EX
10865901,3003828823,0491,1,01
10865901,3003828823,0489,0,FI
10865901,3003828823,0486,0,01
12636620,3003828823,0490,0,01
13038149,3003828823,0490,0,FI
12563774,3003828823,0490,7,FI
12563774,3003828823,0489,10,01
12563774,3003828823,0488,9,01
12563774,3003828823,0486,9,FI
10525745,3003828823,0486,9,FI
10264374,3003828823,CV0004,0,FI
10264374,3003828823,0486,0,EX
10943078,3003828823,0486,9,FI
10394942,3003828823,0486,0,01
10394942,3003828823,0486,0,FI
10394942,3003828823,0486,0,EX
10399819,3003828823,0490,8,FI
11400429,3003828823,0490,0,EX
13245871,3003828795,0373,0,01
13245871,3003828795,0617,0,01
11696687,3003828795,0484,3,01
10307929,3003828795,0373,4,02
10307929,3003828795,0487,7,FI
10730670,3003828795,0617,9,FI
13245350,3003828795,0373,0,EX
13245350,3003828795,0487,0,FI
13245350,3003828795,0487,0,EX
13245350,3003828795,0484,0,EX
13245350,3003828795,0483,0,FI
10837069,3003828795,0484,9,01
10820972,3003828795,CV0003,9,FI
10820972,3003828795,0373,8,01
10820972,3003828795,0484,10,02
10965828,3003828795,0373,10,01
10965828,3003828795,0373,8,02
10965828,3003828795,0485,7,EX
10965828,3003828795,0483,9,02
10279258,3003828795,CV0003,0,02
10279258,3003828795,0373,0,02
10635824,3003828795,0484,7,02
10635824,3003828795,0617,6,FI
10604661,3003828795,0373,0,EX
10604661,3003828795,0484,0,01
10604661,3003828795,0484,0,FI
10604661,3003828795,0617,0,EX
13248857,3003828795,CV0003,10,01
13248857,3003828795,0373,10,01
13248857,3003828795,0484,8,FI
10332148,3003828795,0487,4,FI
10332148,3003828795,0483,0,02
10332148,3003828795,0483,0,EX
13245291,3003828795,0487,0,FI
13245291,3003828795,0483,0,FI
13245903,3003828795,CV0003,0,FI
13245903,3003828795,CV0003,0,EX
13245903,3003828795,0373,0,02
13245903,3003828795,0617,0,01
13245942,3003828795,0484,0,01
10254986,3003828795,0617,9,01
10255828,3003828795,0487,3,01
10679677,3003828795,CV0003,9,01
10679677,3003828795,0373,2,02
10679677,3003828795,0487,4,02
12736124,3003828795,0487,7,01
12736124,3003828795,0484,8,02
12736124,3003828795,0483,8,FI
10201417,3003828795,CV0003,10,FI
10201417,3003828795,0373,9,02
10201417,3003828795,0485,10,FI
10201417,3003828795,0617,8,01
11736342,3003828795,0487,9,01
13170875,3003828795,CV0003,7,02
13170875,3003828795,0487,0,02
10365185,3003828795,0485,7,01
10663063,3003828795,0373,7,FI
10663063,3003828795,0485,3,02
10663063,3003828795,0483,6,01
10663063,3003828795,0483,7,02
13245900,3003828795,0487,9,01
13245900,3003828795,0485,7,FI
13245900,3003828795,0483,9,01
13245900,3003828795,0483,9,02
10454428,3003828795,CV0003,0,02
10454428,3003828795,0483,0,02
10454428,3003828795,0617,0,01
11569845,3003828795,0487,0,02
11569845,3003828795,0483,0,02
11569845,3003828795,0483,0,FI
10364384,3003828795,0484,9,01
10364384,3003828795,0484,9,02
12040403,3003828795,0487,9,01
12040403,3003828795,0484,8,FI
10689194,3003828795,CV0003,4,02
10689194,3003828795,0483,9,01
10533446,3003828795,0487,0,FI
10392227,3003828795,0373,0,FI
10392227,3003828795,0487,4,02
10392227,3003828795,0485,0,02
10013834,3003828795,0487,8,01
10013834,3003828795,0485,8,01
10013834,3003828795,0617,0,02
10323451,3003828795,0484,6,02
10323451,3003828795,0483,8,01
10323451,3003828795,0483,7,02
