anyo,alumno,curso,contenido,nota_numerica,evaluacion
2023_24,cececca3bb10360e8a770f9b3a02047cca7fefa461cfa51ed9a12d2cbd65e2cb,3003826604,0173,0,2
2023_24,38b1340e127d027cd8aae4d86c75afe24aeecedd8a5d21116cf8da60356c90ee,3003826604,0171,9,1
2023_24,38b1340e127d027cd8aae4d86c75afe24aeecedd8a5d21116cf8da60356c90ee,3003826604,0172,8,2
2023_24,38b1340e127d027cd8aae4d86c75afe24aeecedd8a5d21116cf8da60356c90ee,3003826604,0172,8,FI
2023_24,3795f04ec64de2889979d02de558dc7e7d1ff88941c13ac1521a37ac35d6f555,3003826604,CV0003,8,2
2023_24,3795f04ec64de2889979d02de558dc7e7d1ff88941c13ac1521a37ac35d6f555,3003826604,0384,9,1
2023_24,3795f04ec64de2889979d02de558dc7e7d1ff88941c13ac1521a37ac35d6f555,3003826604,0173,9,2
2023_24,c73bed8dd2bb5ad1102d3ab77c54d4ad4f1d32ace3fd9cca9f9139194cc08c80,3003826604,0384,8,1
2023_24,c73bed8dd2bb5ad1102d3ab77c54d4ad4f1d32ace3fd9cca9f9139194cc08c80,3003826604,0173,6,2
2023_24,88d6f5d1235690525d60cf2b9d44381dcd612a5cb549cbcedbfe7ad8ed14d6ff,3003826604,0172,7,1
2023_24,88d6f5d1235690525d60cf2b9d44381dcd612a5cb549cbcedbfe7ad8ed14d6ff,3003826604,0172,7,2
2023_24,88d6f5d1235690525d60cf2b9d44381dcd612a5cb549cbcedbfe7ad8ed14d6ff,3003826604,0173,9,2
2023_24,310645739c400618d99c004051259bd9af20ef14717d7e1f428a4f103a5e4e1f,3003826604,0179,0,FI
2023_24,310645739c400618d99c004051259bd9af20ef14717d7e1f428a4f103a5e4e1f,3003826604,0383,3,1
2023_24,310645739c400618d99c004051259bd9af20ef14717d7e1f428a4f103a5e4e1f,3003826604,0172,7,1
2023_24,dc51c65ee31fb4dc3997e9a60511fe16f4556dd86808c590764def501e1192f4,3003826604,0383,7,1
2023_24,dc51c65ee31fb4dc3997e9a60511fe16f4556dd86808c590764def501e1192f4,3003826604,0383,8,2
2023_24,dc51c65ee31fb4dc3997e9a60511fe16f4556dd86808c590764def501e1192f4,3003826604,0384,9,FI
2023_24,7190847f0c42054725dcf3f8127ceb6f0ca52295456f3a24273b98778d24d154,3003826604,0179,8,2
2023_24,7190847f0c42054725dcf3f8127ceb6f0ca52295456f3a24273b98778d24d154,3003826604,0383,8,2
2023_24,d2cf762c32ee0e0464e63d71994345065129327239c515c876dede3d56edada2,3003826604,0401,5,1
2023_24,d2cf762c32ee0e0464e63d71994345065129327239c515c876dede3d56edada2,3003826604,0171,7,1
2023_24,d2cf762c32ee0e0464e63d71994345065129327239c515c876dede3d56edada2,3003826604,0172,7,1
2023_24,6cb28d47fb42711cf8b5cd11438870cc3efcebb3ee88902b1b24445ee2a0272e,3003826604,0401,5,1
2023_24,ec9915266a6d7bb0296ab9f25b612ff053f6fb9301b26c4c6255231633e7d4b8,3003826604,0171,7,2
2023_24,ec9915266a6d7bb0296ab9f25b612ff053f6fb9301b26c4c6255231633e7d4b8,3003826604,0173,3,2
2023_24,375c77537911e93cec6666b08a59e03f086806c90bc3cb043234cbb80d114127,3003826604,0171,9,2
2023_24,401157dc1b3061e4d7185e79c4a9d4002b4976b944f650855498ca541c9265d8,3003826604,CV0003,8,1
2023_24,401157dc1b3061e4d7185e79c4a9d4002b4976b944f650855498ca541c9265d8,3003826604,CV0003,0,FI
2023_24,401157dc1b3061e4d7185e79c4a9d4002b4976b944f650855498ca541c9265d8,3003826604,0401,0,FI
2023_24,401157dc1b3061e4d7185e79c4a9d4002b4976b944f650855498ca541c9265d8,3003826604,0172,1,2
2023_24,6bbb6ce9599998a7a188915cc1dcf595d9f05600ee5dc68a6be4ced59be3c419,3003826604,0171,9,2
2023_24,6bbb6ce9599998a7a188915cc1dcf595d9f05600ee5dc68a6be4ced59be3c419,3003826604,0383,8,2
2023_24,6bbb6ce9599998a7a188915cc1dcf595d9f05600ee5dc68a6be4ced59be3c419,3003826604,0173,8,2
2023_24,e37d90e98be1eda48fa093e61f0b79e2abd9a5740a5ff68501537fd69e376849,3003826604,0179,6,1
2023_24,e37d90e98be1eda48fa093e61f0b79e2abd9a5740a5ff68501537fd69e376849,3003826604,0384,8,1
2023_24,e37d90e98be1eda48fa093e61f0b79e2abd9a5740a5ff68501537fd69e376849,3003826604,0172,7,FI
2023_24,eed35df4b8ae42a8f23d8276cc28bae95494e0cd562f2a5c2efa4b5d8c933777,3003826632,0180,7,1
2023_24,eed35df4b8ae42a8f23d8276cc28bae95494e0cd562f2a5c2efa4b5d8c933777,3003826632,0386,7,1
2023_24,fe3b6d657632412dfb9c798deb0dfc275008b6479f6bb9345a99c9a18416f620,3003826632,CV0004,9,FI
2023_24,dc1d087bb4907db087ea40845783e2d1048464c796e242c5d1dba0dd13f0c543,3003826632,0180,9,1
2023_24,dc1d087bb4907db087ea40845783e2d1048464c796e242c5d1dba0dd13f0c543,3003826632,0385,9,1
2023_24,ff281ebc81154763a2f9be85eb73107aa696d558dd20563def726ce757f35032,3003826632,0391,0,FI
2023_24,7deffb13bc59c0c50bda9dab1de2ed0e5962c7ef10ee3ff8f71a2ab5348187d1,3003826632,CV0004,8,1
2023_24,7deffb13bc59c0c50bda9dab1de2ed0e5962c7ef10ee3ff8f71a2ab5348187d1,3003826632,0390,8,FI
2023_24,b436762f9efa51771ea1a95c781abd7072a8c037f102879f43ad2cea205b9e70,3003826632,0391,0,FI
2023_24,803e42f2fcb9310a8f1c3ca07780d1bd6cfccc48e2bd2e24ca2825e340d0c30b,3003826632,0386,8,1
2023_24,b8cf4a9ec54d979f962488099abb36f3ecd6a94264e404de410f79c6ff150f64,3003826632,CV0004,7,FI
2023_24,e86d098f3488c126873f2d757364bd854fb37f581a02c171cb892fbfbfa92e7c,3003826632,0180,10,1
2023_24,f6c0b9deef3fcea898f113d1437a227b5cc3fcbf561607541426b199e6822f09,3003826632,CV0004,5,FI
2023_24,f6c0b9deef3fcea898f113d1437a227b5cc3fcbf561607541426b199e6822f09,3003826632,0390,7,1
2023_24,f6c0b9deef3fcea898f113d1437a227b5cc3fcbf561607541426b199e6822f09,3003826632,0390,7,FI
2023_24,f6c0b9deef3fcea898f113d1437a227b5cc3fcbf561607541426b199e6822f09,3003826632,0387,7,FI
2023_24,f6c0b9deef3fcea898f113d1437a227b5cc3fcbf561607541426b199e6822f09,3003826632,0386,7,1
2023_24,211c07c447d76e9b076faa9b8e60ddbe72714864a9fcd3dd63bac1cf12aa931d,3003826632,0387,8,FI
2023_24,211c07c447d76e9b076faa9b8e60ddbe72714864a9fcd3dd63bac1cf12aa931d,3003826632,0386,8,1
2023_24,fd61f0edd0e6b3709050af240b3d6bd2dbfdd6e7ca7a06561ca6b10796c5f1d3,3003826632,0180,8,1
2023_24,2ded3bf149b349801bcf44d08a54ec86a0d62d59198ca81c9985f321f1f3c7b9,3003826632,CV0004,7,FI
2023_24,2ded3bf149b349801bcf44d08a54ec86a0d62d59198ca81c9985f321f1f3c7b9,3003826632,0180,2,FI
2023_24,2ded3bf149b349801bcf44d08a54ec86a0d62d59198ca81c9985f321f1f3c7b9,3003826632,0385,7,FI
2023_24,8f9b006923bebfc18e3607060500b7116a06a58802b705a2276643d6930338e8,3003826632,0180,6,FI
2023_24,8f9b006923bebfc18e3607060500b7116a06a58802b705a2276643d6930338e8,3003826632,0387,4,1
2023_24,55fdad04adbaab96b76e71ebc0833cfbe60cdb88cf2d748c3984476ac578c240,3003826632,0387,7,1
2023_24,edfb32776f303a79b3c9a6376e37fe3570c3ae246420c078f70d07ae590ef1d1,3003826632,0180,7,1
2023_24,bcdf97dfca93b59730d6b31ba9f7ee61b7e5e6d888be3514a270566594d82c3a,3003826632,0386,8,1
2023_24,74adf3d6e05279a5107a500ef22303c78620f63464373f8bc4586caf6ca3b2b7,3003826625,0171,0,1
2023_24,6042905a0c5385899bf4289f4b96a8d305c4bbf04f7b28744d82faeee8254144,3003826625,0179,0,2
2023_24,6042905a0c5385899bf4289f4b96a8d305c4bbf04f7b28744d82faeee8254144,3003826625,0171,0,2
2023_24,6042905a0c5385899bf4289f4b96a8d305c4bbf04f7b28744d82faeee8254144,3003826625,0173,3,2
2023_24,4703da6da0da4b86bea077b3dd42f442308e37bd33e0c709437e738662d186ca,3003826625,CV0003,0,2
2023_24,4703da6da0da4b86bea077b3dd42f442308e37bd33e0c709437e738662d186ca,3003826625,0384,3,1
2023_24,4703da6da0da4b86bea077b3dd42f442308e37bd33e0c709437e738662d186ca,3003826625,0389,0,FI
2023_24,cdd431b193d67058659d032749dd9188a2d4a599cd7d5cde23638e5a1555fd12,3003826625,0384,8,2
2023_24,3f6b06eecf9e51062a2a964a38ad62befc955c02e6ed7282c5a7bd4a1815ca94,3003826625,0384,7,2
2023_24,3f6b06eecf9e51062a2a964a38ad62befc955c02e6ed7282c5a7bd4a1815ca94,3003826625,0173,6,2
2023_24,3f6b06eecf9e51062a2a964a38ad62befc955c02e6ed7282c5a7bd4a1815ca94,3003826625,0173,6,FI
2023_24,704badc86ad4511bf8cf962f9b90cdb7fa0f544baf74c687ae7299f0273e572e,3003826625,0389,7,1
2023_24,af7dbcbb48ad130a1a3da2f8039f37fc9e6e64bd28eff254ac2f434f32f0dd07,3003826625,0179,10,FI
2023_24,af7dbcbb48ad130a1a3da2f8039f37fc9e6e64bd28eff254ac2f434f32f0dd07,3003826625,0171,7,FI
2023_24,41038e9e2e04f8b8b08512b03c8489987c43de9b419a6dd73a3fcec1efccb3db,3003826625,0173,4,1
2023_24,1b97ee4f5a3821140de2e325dfb71f65e74efdb950611a76cd394bd39f4ac902,3003826625,CV0003,10,1
2023_24,1b97ee4f5a3821140de2e325dfb71f65e74efdb950611a76cd394bd39f4ac902,3003826625,0179,10,FI
2023_24,1b97ee4f5a3821140de2e325dfb71f65e74efdb950611a76cd394bd39f4ac902,3003826625,0384,9,2
2023_24,1b97ee4f5a3821140de2e325dfb71f65e74efdb950611a76cd394bd39f4ac902,3003826625,0172,9,FI
2023_24,04625a4a62851cb805e4c6d0a0e3942a7fc0ef9715cc4fc38ea8b20e18d74241,3003826625,CV0003,7,2
2023_24,04625a4a62851cb805e4c6d0a0e3942a7fc0ef9715cc4fc38ea8b20e18d74241,3003826625,CV0003,0,FI
2023_24,04625a4a62851cb805e4c6d0a0e3942a7fc0ef9715cc4fc38ea8b20e18d74241,3003826625,0179,9,1
2023_24,04625a4a62851cb805e4c6d0a0e3942a7fc0ef9715cc4fc38ea8b20e18d74241,3003826625,0179,9,2
2023_24,04625a4a62851cb805e4c6d0a0e3942a7fc0ef9715cc4fc38ea8b20e18d74241,3003826625,0171,0,FI
2023_24,04625a4a62851cb805e4c6d0a0e3942a7fc0ef9715cc4fc38ea8b20e18d74241,3003826625,0383,5,1
2023_24,04625a4a62851cb805e4c6d0a0e3942a7fc0ef9715cc4fc38ea8b20e18d74241,3003826625,0384,0,FI
2023_24,04625a4a62851cb805e4c6d0a0e3942a7fc0ef9715cc4fc38ea8b20e18d74241,3003826625,0172,8,2
2023_24,04625a4a62851cb805e4c6d0a0e3942a7fc0ef9715cc4fc38ea8b20e18d74241,3003826625,0173,7,2
2023_24,1ad9d42b44d42c800601c44b6dab3c512eb63fe3fc83b28655b328a8f9a08e69,3003826625,0171,7,1
2023_24,1ad9d42b44d42c800601c44b6dab3c512eb63fe3fc83b28655b328a8f9a08e69,3003826625,0384,6,1
2023_24,1ad9d42b44d42c800601c44b6dab3c512eb63fe3fc83b28655b328a8f9a08e69,3003826625,0172,7,2
2023_24,1ad9d42b44d42c800601c44b6dab3c512eb63fe3fc83b28655b328a8f9a08e69,3003826625,0172,8,FI
2023_24,1ad9d42b44d42c800601c44b6dab3c512eb63fe3fc83b28655b328a8f9a08e69,3003826625,0173,8,FI
2023_24,e34752ef2c1595c794950c93ec44e8583e8de6a3ee190754e1358f1c52e69569,3003826625,0171,7,FI
2023_24,e34752ef2c1595c794950c93ec44e8583e8de6a3ee190754e1358f1c52e69569,3003826625,0383,8,1
2023_24,e34752ef2c1595c794950c93ec44e8583e8de6a3ee190754e1358f1c52e69569,3003826625,0384,7,2
2023_24,aaff4945d9f0d4c3def9ec86a3fe7b10cd0df2ce7e8661067c3822ee67c0af62,3003826625,0179,9,1
2023_24,aaff4945d9f0d4c3def9ec86a3fe7b10cd0df2ce7e8661067c3822ee67c0af62,3003826625,0171,7,2
2023_24,aaff4945d9f0d4c3def9ec86a3fe7b10cd0df2ce7e8661067c3822ee67c0af62,3003826625,0384,8,FI
2023_24,aaff4945d9f0d4c3def9ec86a3fe7b10cd0df2ce7e8661067c3822ee67c0af62,3003826625,0172,8,FI
2023_24,aaff4945d9f0d4c3def9ec86a3fe7b10cd0df2ce7e8661067c3822ee67c0af62,3003826625,0389,7,2
2023_24,ee3e9df092da331541d83c266b944d2c9c5acbce79426e8ab367f935edf6c7fc,3003826625,0383,7,1
2023_24,ee3e9df092da331541d83c266b944d2c9c5acbce79426e8ab367f935edf6c7fc,3003826625,0173,6,2
2023_24,60166194c81d64737b62d8ee680217fdbf190020a49438fe2cadf9ed4c66db1e,3003826625,CV0003,6,1
2023_24,60166194c81d64737b62d8ee680217fdbf190020a49438fe2cadf9ed4c66db1e,3003826625,0384,7,FI
2023_24,de919fbeb665b6f27512d63d9249b5cd7ce61cff1aec40bc7fbefbb5fc953a69,3003826625,0171,8,1
2023_24,de919fbeb665b6f27512d63d9249b5cd7ce61cff1aec40bc7fbefbb5fc953a69,3003826625,0383,9,FI
2023_24,00ad8f3ad990278c142612677d367e446f04ba33a7b4e867b2d47c7accd22de1,3003826625,CV0003,4,1
2023_24,00ad8f3ad990278c142612677d367e446f04ba33a7b4e867b2d47c7accd22de1,3003826625,CV0003,0,FI
2023_24,00ad8f3ad990278c142612677d367e446f04ba33a7b4e867b2d47c7accd22de1,3003826625,0179,0,FI
2023_24,00ad8f3ad990278c142612677d367e446f04ba33a7b4e867b2d47c7accd22de1,3003826625,0171,0,FI
2023_24,00ad8f3ad990278c142612677d367e446f04ba33a7b4e867b2d47c7accd22de1,3003826625,0383,0,FI
2023_24,00ad8f3ad990278c142612677d367e446f04ba33a7b4e867b2d47c7accd22de1,3003826625,0384,4,1
2023_24,00ad8f3ad990278c142612677d367e446f04ba33a7b4e867b2d47c7accd22de1,3003826625,0389,0,2
2023_24,00ad8f3ad990278c142612677d367e446f04ba33a7b4e867b2d47c7accd22de1,3003826625,0389,0,FI
2023_24,6e293dea2e43fc68694abb14914621205a6cb687da1d89d297a9e291b41f5631,3003822344,1230,8,FI
2023_24,ebeac2230e8325adc1d0d22f0e9ab1f34f11e27903f08b10230c1fb70375ae06,3003822344,CV0002,4,1
2023_24,ebeac2230e8325adc1d0d22f0e9ab1f34f11e27903f08b10230c1fb70375ae06,3003822344,1228,5,FI
2023_24,ebeac2230e8325adc1d0d22f0e9ab1f34f11e27903f08b10230c1fb70375ae06,3003822344,1230,4,1
2023_24,f19496ce0922f9cb19aa73c5637799971cb2dd9b20609b834df5ca5faf7d4b95,3003822344,1235,5,FI
2023_24,630d71db22f6953c113ba8a085e32daa5cc7ed77358f7302eaac7ec777555d9a,3003822344,1228,8,FI
2023_24,630d71db22f6953c113ba8a085e32daa5cc7ed77358f7302eaac7ec777555d9a,3003822344,1230,7,FI
2023_24,aa666475b6662bf37cddd52f995a89143e9184cf043f65a0b2811504b84be298,3003822344,1234,7,FI
2023_24,98a6ed2274a802b3c946638d3141d2461f4fd6d9671dd509100fccdd85782a86,3003822344,1228,9,1
2023_24,98a6ed2274a802b3c946638d3141d2461f4fd6d9671dd509100fccdd85782a86,3003822344,1235,6,FI
2023_24,5c7ea9afef15007a6c8afccb1d026ad1069e22e4557e86334fd9b4457af7ebd5,3003822344,1227,6,FI
2023_24,5c7ea9afef15007a6c8afccb1d026ad1069e22e4557e86334fd9b4457af7ebd5,3003822344,1235,6,1
2023_24,eeb78fb429cb402bfce29d6950f45a254f9c0a82cf23c64ba8d949039a3b1822,3003822344,1228,2,1
2023_24,eeb78fb429cb402bfce29d6950f45a254f9c0a82cf23c64ba8d949039a3b1822,3003822344,1235,1,1
2023_24,4125b2bd6499373d3b4a4efc2cf56b41fa44b920f3073f4c18e9dd60dce3138b,3003822344,1230,7,1
2023_24,4125b2bd6499373d3b4a4efc2cf56b41fa44b920f3073f4c18e9dd60dce3138b,3003822344,1235,5,FI
2023_24,75ff255bdff7e87ff4a3a705641415e7a56f02b1cb203efa84492ff465ea11d8,3003822344,1235,7,FI
2023_24,eddb7ee15a13889de1225ecdf1c133e5f281644002236b1b1d040edb675171cb,3003822344,1230,7,FI
2023_24,eddb7ee15a13889de1225ecdf1c133e5f281644002236b1b1d040edb675171cb,3003822344,1234,6,FI
2023_24,7bb31501b38dd51ab3be2a694e0f0d950c5e9093418e9e4ace6589b65be4fc96,3003822344,1230,8,FI
2023_24,7bb31501b38dd51ab3be2a694e0f0d950c5e9093418e9e4ace6589b65be4fc96,3003822344,1234,5,1
2023_24,7bb31501b38dd51ab3be2a694e0f0d950c5e9093418e9e4ace6589b65be4fc96,3003822344,1234,6,FI
2023_24,7bb31501b38dd51ab3be2a694e0f0d950c5e9093418e9e4ace6589b65be4fc96,3003822344,1235,6,1
2023_24,7bb31501b38dd51ab3be2a694e0f0d950c5e9093418e9e4ace6589b65be4fc96,3003822344,1235,6,FI
2023_24,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3003822344,1230,8,1
2023_24,956f1e828ab39e029dbf6ad1349b1c2901d9edb0b1ccda97758b45ec5ee9cd6b,3003822344,1230,0,FI
2023_24,956f1e828ab39e029dbf6ad1349b1c2901d9edb0b1ccda97758b45ec5ee9cd6b,3003822344,1235,0,FI
2023_24,6309fac77be30ab9ec553bb3de2a0238b073bf9a5f43963f2fb2f82594db668e,3003822344,1227,5,1
2023_24,6309fac77be30ab9ec553bb3de2a0238b073bf9a5f43963f2fb2f82594db668e,3003822344,1228,5,1
2023_24,6309fac77be30ab9ec553bb3de2a0238b073bf9a5f43963f2fb2f82594db668e,3003822344,1228,5,FI
2023_24,6309fac77be30ab9ec553bb3de2a0238b073bf9a5f43963f2fb2f82594db668e,3003822344,1230,7,FI
2023_24,6309fac77be30ab9ec553bb3de2a0238b073bf9a5f43963f2fb2f82594db668e,3003822344,1235,5,1
2023_24,f1fe964d9f654482f261db426b180a8d8c82b3123e6578417c2e8068d65457bc,3003822344,CV0002,5,FI
2023_24,ce530f232cba549ef4d46c0806933dd5c51c526d5c73f6c8a8304919cefa6999,3003822344,CV0002,5,1
2023_24,ce530f232cba549ef4d46c0806933dd5c51c526d5c73f6c8a8304919cefa6999,3003822344,1227,6,1
2023_24,ce530f232cba549ef4d46c0806933dd5c51c526d5c73f6c8a8304919cefa6999,3003822344,1228,9,1
2023_24,ce530f232cba549ef4d46c0806933dd5c51c526d5c73f6c8a8304919cefa6999,3003822344,1230,8,1
2023_24,ce530f232cba549ef4d46c0806933dd5c51c526d5c73f6c8a8304919cefa6999,3003822344,1235,7,1
2023_24,cbc36fba0329be14bd48359f03187e7e389c112508707698739e8b6f6e41203b,3003822344,1228,7,FI
2023_24,f0c8c6e059e6d2cd9c32c65fcc3f3d0b741afa910b9b31e42d3dae0aec879eaf,3003822344,1227,6,FI
2023_24,f0c8c6e059e6d2cd9c32c65fcc3f3d0b741afa910b9b31e42d3dae0aec879eaf,3003822344,1230,9,1
2023_24,f0c8c6e059e6d2cd9c32c65fcc3f3d0b741afa910b9b31e42d3dae0aec879eaf,3003822344,1235,7,1
2023_24,7283b898d94bcb71dd4883a04bd05fc0a9931b719946ebebbea7b83723773460,3003822344,CV0002,8,1
2023_24,7283b898d94bcb71dd4883a04bd05fc0a9931b719946ebebbea7b83723773460,3003822344,1237,0,FI
2023_24,2ef5f3dc4d9e9b198f70769a417efae3d20bd86a1612e14c99018c61f1d02b4d,3003822344,1235,5,1
2023_24,326926eb8107ee630b12bf15d71ea51345f7ff33db0f3e9d26a21d129b40a88d,3003822344,1234,7,FI
2023_24,3c87e691a1f7011ac25c7751a89981120b23266b7e85e4ab802b1080925dfbdd,3003822344,CV0002,9,1
2023_24,3c87e691a1f7011ac25c7751a89981120b23266b7e85e4ab802b1080925dfbdd,3003822344,1234,5,FI
2023_24,3c87e691a1f7011ac25c7751a89981120b23266b7e85e4ab802b1080925dfbdd,3003822344,1235,7,1
2023_24,c5b3d6ff7ea3ec612e2ebf88d553ad9da94e937aa8d20bb1ffc89d89a3b5fb1f,3003822337,1236,4,2
2023_24,99278036d1e0f2749892aa9cecf7d05c97f5a3675c6e21705ad87160bade70a7,3003822337,1226,8,2
2023_24,99278036d1e0f2749892aa9cecf7d05c97f5a3675c6e21705ad87160bade70a7,3003822337,1229,9,2
2023_24,99278036d1e0f2749892aa9cecf7d05c97f5a3675c6e21705ad87160bade70a7,3003822337,1232,8,FI
2023_24,99278036d1e0f2749892aa9cecf7d05c97f5a3675c6e21705ad87160bade70a7,3003822337,1233,9,1
2023_24,f7347834cf7323d8cdb3e86d6eef77f18ea2d21cfa72bef6df63c5a2e299c042,3003822337,1226,8,FI
2023_24,f7347834cf7323d8cdb3e86d6eef77f18ea2d21cfa72bef6df63c5a2e299c042,3003822337,1229,8,FI
2023_24,07b812f5442ccb1e3e6d14449b3df23047d4d59f18a4f73ded0401f0ac263f4a,3003822337,1226,7,1
2023_24,07b812f5442ccb1e3e6d14449b3df23047d4d59f18a4f73ded0401f0ac263f4a,3003822337,1231,7,FI
2023_24,07b812f5442ccb1e3e6d14449b3df23047d4d59f18a4f73ded0401f0ac263f4a,3003822337,1232,8,2
2023_24,07b812f5442ccb1e3e6d14449b3df23047d4d59f18a4f73ded0401f0ac263f4a,3003822337,1233,9,FI
2023_24,9174a0c1ecedda39bd89fbf326d4208c1b2da70eb6370e8ccc09ec26ff5d566e,3003822337,0156,0,2
2023_24,9174a0c1ecedda39bd89fbf326d4208c1b2da70eb6370e8ccc09ec26ff5d566e,3003822337,1231,6,1
2023_24,9174a0c1ecedda39bd89fbf326d4208c1b2da70eb6370e8ccc09ec26ff5d566e,3003822337,1233,7,1
2023_24,b64263dc10b04c0a4f1e9cdb767b5a7db7cb508a53a3d4cd33a1f59879bcdbc9,3003822337,0156,0,FI
2023_24,b64263dc10b04c0a4f1e9cdb767b5a7db7cb508a53a3d4cd33a1f59879bcdbc9,3003822337,1233,0,1
2023_24,582e5eeebbc710f9f2b91e5ccaf9f0bb23612b2769bc53ef920abfed25d4a8e2,3003822337,CV0001,7,1
2023_24,582e5eeebbc710f9f2b91e5ccaf9f0bb23612b2769bc53ef920abfed25d4a8e2,3003822337,1226,8,1
2023_24,a6d91449ce19fdefa764a2ca1b330091e37a585bfa65a08cd298768b45c0e25e,3003822337,1231,6,1
2023_24,a6d91449ce19fdefa764a2ca1b330091e37a585bfa65a08cd298768b45c0e25e,3003822337,1232,6,1
2023_24,a6d91449ce19fdefa764a2ca1b330091e37a585bfa65a08cd298768b45c0e25e,3003822337,1236,6,FI
2023_24,67418173869781eac2aa4323678d91266792f5efcc6ccb156c04e31feedc923f,3003822337,1229,6,FI
2023_24,67418173869781eac2aa4323678d91266792f5efcc6ccb156c04e31feedc923f,3003822337,1231,7,1
2023_24,7ba79957534e0d56c4984f7596b16921af49ffd490210b4545587de27a230f40,3003822337,1226,8,FI
2023_24,7ba79957534e0d56c4984f7596b16921af49ffd490210b4545587de27a230f40,3003822337,1236,5,2
2023_24,0a3c60d85008a3ca5f20ae02c4b1dbc0b0b2d1a3f6b21f251c374ca63b74e975,3003822337,1226,9,FI
2023_24,0a3c60d85008a3ca5f20ae02c4b1dbc0b0b2d1a3f6b21f251c374ca63b74e975,3003822337,1232,9,2
2023_24,0a3c60d85008a3ca5f20ae02c4b1dbc0b0b2d1a3f6b21f251c374ca63b74e975,3003822337,1232,8,FI
2023_24,0a3c60d85008a3ca5f20ae02c4b1dbc0b0b2d1a3f6b21f251c374ca63b74e975,3003822337,1233,9,2
2023_24,f6a7d2078814c5a3aedc082684fedb81ff8cd09144e182c4d865c8ca4c0a9d4b,3003822337,1226,8,1
2023_24,f6a7d2078814c5a3aedc082684fedb81ff8cd09144e182c4d865c8ca4c0a9d4b,3003822337,1226,7,2
2023_24,f6a7d2078814c5a3aedc082684fedb81ff8cd09144e182c4d865c8ca4c0a9d4b,3003822337,1226,7,FI
2023_24,f6a7d2078814c5a3aedc082684fedb81ff8cd09144e182c4d865c8ca4c0a9d4b,3003822337,1232,7,2
2023_24,40e646a6f47d59edf69e524bacc1ca45f7f85690a8809b6409fd149ea9c87e58,3003822337,1231,7,1
2023_24,40e646a6f47d59edf69e524bacc1ca45f7f85690a8809b6409fd149ea9c87e58,3003822337,1232,7,FI
2023_24,40e646a6f47d59edf69e524bacc1ca45f7f85690a8809b6409fd149ea9c87e58,3003822337,1236,8,1
2023_24,0f98778b2e93bd529ae50a3d7f388ca704a53bd9abae771cd50b01aeaf7bcdbe,3003822337,0156,9,FI
2023_24,0f98778b2e93bd529ae50a3d7f388ca704a53bd9abae771cd50b01aeaf7bcdbe,3003822337,1236,6,FI
2023_24,f721361d30181ea367549f862721d0b0e50c81a28093f8aa614ab6d0a3b9108b,3003822337,CV0001,9,1
2023_24,f721361d30181ea367549f862721d0b0e50c81a28093f8aa614ab6d0a3b9108b,3003822337,0156,9,2
2023_24,f721361d30181ea367549f862721d0b0e50c81a28093f8aa614ab6d0a3b9108b,3003822337,1233,7,1
2023_24,f721361d30181ea367549f862721d0b0e50c81a28093f8aa614ab6d0a3b9108b,3003822337,1236,6,2
2023_24,1823c95d864b0fbc72fb8a617ad25a3bd74fcd32c8eaee51bb5b32d118d1d8b4,3003822337,0156,0,1
2023_24,1823c95d864b0fbc72fb8a617ad25a3bd74fcd32c8eaee51bb5b32d118d1d8b4,3003822337,0156,0,2
2023_24,1823c95d864b0fbc72fb8a617ad25a3bd74fcd32c8eaee51bb5b32d118d1d8b4,3003822337,1226,0,FI
2023_24,1823c95d864b0fbc72fb8a617ad25a3bd74fcd32c8eaee51bb5b32d118d1d8b4,3003822337,1232,0,FI
2023_24,dff0715b4ee7566ec99187f7aecedbf4b48b5f95015c063825950c72497176eb,3003822337,1226,6,FI
2023_24,dff0715b4ee7566ec99187f7aecedbf4b48b5f95015c063825950c72497176eb,3003822337,1229,6,FI
2023_24,dff0715b4ee7566ec99187f7aecedbf4b48b5f95015c063825950c72497176eb,3003822337,1231,5,2
2023_24,dff0715b4ee7566ec99187f7aecedbf4b48b5f95015c063825950c72497176eb,3003822337,1236,7,1
2023_24,bd1c7e06faef39ee5e181e62c9655b5fbe0b7df4ec1487a37935f891c58f3b3d,3003822337,CV0001,10,2
2023_24,2507278769181188829ca4c3cb02985c436d85dba4338cc58392e53e07b3f08a,3003822337,1226,8,1
2023_24,4a0be8352ee1bb77c6e23382dca2bd6746e56f20901f0ffc11c1e99c64f8026c,3003822337,CV0001,4,1
2023_24,4a0be8352ee1bb77c6e23382dca2bd6746e56f20901f0ffc11c1e99c64f8026c,3003822337,CV0001,7,2
2023_24,4a0be8352ee1bb77c6e23382dca2bd6746e56f20901f0ffc11c1e99c64f8026c,3003822337,CV0001,7,FI
2023_24,4a0be8352ee1bb77c6e23382dca2bd6746e56f20901f0ffc11c1e99c64f8026c,3003822337,1229,8,FI
2023_24,4a0be8352ee1bb77c6e23382dca2bd6746e56f20901f0ffc11c1e99c64f8026c,3003822337,1236,5,2
2023_24,4a0be8352ee1bb77c6e23382dca2bd6746e56f20901f0ffc11c1e99c64f8026c,3003822337,1236,6,FI
2023_24,28a0fc0f3943efc4601733be929e61b34075ece1989f3430d083f568050146d1,3003822337,CV0001,7,2
