anyo,alumno,curso,contenido,evaluacion,nota_numerica
2024_25,047d440784e11fa29ad2e96d76f3fdb9a2629d7440f44893cca04bfc9807a23e,3228413080,0370,FI,6
2024_25,047d440784e11fa29ad2e96d76f3fdb9a2629d7440f44893cca04bfc9807a23e,3228413080,0371,1,8
2024_25,047d440784e11fa29ad2e96d76f3fdb9a2629d7440f44893cca04bfc9807a23e,3228413080,0371,2,8
2024_25,047d440784e11fa29ad2e96d76f3fdb9a2629d7440f44893cca04bfc9807a23e,3228413080,0371,FI,9
2024_25,047d440784e11fa29ad2e96d76f3fdb9a2629d7440f44893cca04bfc9807a23e,3228413080,0372,1,7
2024_25,047d440784e11fa29ad2e96d76f3fdb9a2629d7440f44893cca04bfc9807a23e,3228413080,0372,2,6
2024_25,047d440784e11fa29ad2e96d76f3fdb9a2629d7440f44893cca04bfc9807a23e,3228413080,0372,FI,8
2024_25,047d440784e11fa29ad2e96d76f3fdb9a2629d7440f44893cca04bfc9807a23e,3228413080,0373,1,8
2024_25,047d440784e11fa29ad2e96d76f3fdb9a2629d7440f44893cca04bfc9807a23e,3228413080,0373,2,6
2024_25,047d440784e11fa29ad2e96d76f3fdb9a2629d7440f44893cca04bfc9807a23e,3228413080,0373,FI,8
2024_25,047d440784e11fa29ad2e96d76f3fdb9a2629d7440f44893cca04bfc9807a23e,3228413080,0379p,1,8
2024_25,047d440784e11fa29ad2e96d76f3fdb9a2629d7440f44893cca04bfc9807a23e,3228413080,0379p,2,10
2024_25,047d440784e11fa29ad2e96d76f3fdb9a2629d7440f44893cca04bfc9807a23e,3228413080,0379p,FI,9
2024_25,047d440784e11fa29ad2e96d76f3fdb9a2629d7440f44893cca04bfc9807a23e,3228413080,1709,1,8
2024_25,047d440784e11fa29ad2e96d76f3fdb9a2629d7440f44893cca04bfc9807a23e,3228413080,1709,2,7
2024_25,047d440784e11fa29ad2e96d76f3fdb9a2629d7440f44893cca04bfc9807a23e,3228413080,1709,FI,7
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0179,1,2
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0179,2,0
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0179,FI,1
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0622,1,5
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0622,2,7
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0622,FI,7
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0623,1,7
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0623,2,8
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0623,FI,8
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0625,1,6
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0625,2,8
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0625,FI,8
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0627,1,4
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0627,2,7
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0627,FI,6
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0828p,1,10
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0828p,2,10
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,0828p,FI,10
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,CV0008,1,8
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,CV0008,2,10
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,CV0008,FI,9
2024_25,04b7cfef01e64cfd4b1496b768be2fa88ad1d6be84bfd088c045854f4373fb89,3228406545,CV0009,FI,8
2024_25,05071df81bb633bbaa0a3c62a5186ee54069c91f852e6847c7a1a40fe2cbd072,3162079790,0652,1,6
2024_25,05071df81bb633bbaa0a3c62a5186ee54069c91f852e6847c7a1a40fe2cbd072,3162079790,0652,FI,6
2024_25,05071df81bb633bbaa0a3c62a5186ee54069c91f852e6847c7a1a40fe2cbd072,3162079790,0653,1,4
2024_25,05071df81bb633bbaa0a3c62a5186ee54069c91f852e6847c7a1a40fe2cbd072,3162079790,0653,FI,6
2024_25,05071df81bb633bbaa0a3c62a5186ee54069c91f852e6847c7a1a40fe2cbd072,3162079790,0654,1,4
2024_25,05071df81bb633bbaa0a3c62a5186ee54069c91f852e6847c7a1a40fe2cbd072,3162079790,0654,FI,6
2024_25,05071df81bb633bbaa0a3c62a5186ee54069c91f852e6847c7a1a40fe2cbd072,3162079790,0655,1,8
2024_25,05071df81bb633bbaa0a3c62a5186ee54069c91f852e6847c7a1a40fe2cbd072,3162079790,0655,FI,7
2024_25,05071df81bb633bbaa0a3c62a5186ee54069c91f852e6847c7a1a40fe2cbd072,3162079790,0656,1,4
2024_25,05071df81bb633bbaa0a3c62a5186ee54069c91f852e6847c7a1a40fe2cbd072,3162079790,0656,FI,5
2024_25,05071df81bb633bbaa0a3c62a5186ee54069c91f852e6847c7a1a40fe2cbd072,3162079790,0660,FI,0
2024_25,05071df81bb633bbaa0a3c62a5186ee54069c91f852e6847c7a1a40fe2cbd072,3162079790,CV0004,1,8
2024_25,05071df81bb633bbaa0a3c62a5186ee54069c91f852e6847c7a1a40fe2cbd072,3162079790,CV0004,FI,8
2024_25,050d18aa8f31625d85c83c9249bf241c358fe14c123cbc8c756e68e8d2626d29,3162075418,028601,FI,0
2024_25,05b3c6890bc9c394a0fef481d380e69f5f36a05c1abb8dc678e9a3957666bdaa,3162077600,1013,FI,0
2024_25,063ee24a010536c2768ab752c3fd323c40c87b8f8666d508c430db718888b27b,3162075418,028601,FI,0
2024_25,06791dc0009c7995dd328b0cdc06ff7137c6db7f2377f8de921ed5a3b1b6e1a5,3162079993,0489,1,0
2024_25,06791dc0009c7995dd328b0cdc06ff7137c6db7f2377f8de921ed5a3b1b6e1a5,3162079993,0489,FI,0
2024_25,06791dc0009c7995dd328b0cdc06ff7137c6db7f2377f8de921ed5a3b1b6e1a5,3162079993,0490,1,0
2024_25,06791dc0009c7995dd328b0cdc06ff7137c6db7f2377f8de921ed5a3b1b6e1a5,3162079993,0490,FI,0
2024_25,06791dc0009c7995dd328b0cdc06ff7137c6db7f2377f8de921ed5a3b1b6e1a5,3162079993,0491,1,1
2024_25,06791dc0009c7995dd328b0cdc06ff7137c6db7f2377f8de921ed5a3b1b6e1a5,3162079993,0491,FI,0
2024_25,06791dc0009c7995dd328b0cdc06ff7137c6db7f2377f8de921ed5a3b1b6e1a5,3162079993,0494,1,0
2024_25,06791dc0009c7995dd328b0cdc06ff7137c6db7f2377f8de921ed5a3b1b6e1a5,3162079993,0494,FI,0
2024_25,072d3f5c0420740383a72feb2fff23843eec5b3f5b89b76eaeb190657bac237e,3162079874,5071,1,7
2024_25,072d3f5c0420740383a72feb2fff23843eec5b3f5b89b76eaeb190657bac237e,3162079874,5071,FI,8
2024_25,072d3f5c0420740383a72feb2fff23843eec5b3f5b89b76eaeb190657bac237e,3162079874,5072,1,8
2024_25,072d3f5c0420740383a72feb2fff23843eec5b3f5b89b76eaeb190657bac237e,3162079874,5072,FI,8
2024_25,072d3f5c0420740383a72feb2fff23843eec5b3f5b89b76eaeb190657bac237e,3162079874,5073,1,9
2024_25,072d3f5c0420740383a72feb2fff23843eec5b3f5b89b76eaeb190657bac237e,3162079874,5073,FI,9
2024_25,072d3f5c0420740383a72feb2fff23843eec5b3f5b89b76eaeb190657bac237e,3162079874,5074,1,8
2024_25,072d3f5c0420740383a72feb2fff23843eec5b3f5b89b76eaeb190657bac237e,3162079874,5074,FI,10
2024_25,072d3f5c0420740383a72feb2fff23843eec5b3f5b89b76eaeb190657bac237e,3162079874,5075,1,8
2024_25,072d3f5c0420740383a72feb2fff23843eec5b3f5b89b76eaeb190657bac237e,3162079874,5075,FI,8
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0156,1,7
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0156,2,7
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0156,FI,6
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0437,1,3
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0437,2,5
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0437,FI,5
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0438,1,6
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0438,2,6
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0438,FI,4
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0439,1,4
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0439,2,6
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0439,FI,6
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0440,1,8
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0440,2,8
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0440,FI,7
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0441,1,2
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0441,2,1
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,0441,FI,1
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,1709,1,5
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,1709,2,6
2024_25,07503cfa68ced971a764825e66979cae15cd24caad7f78094fb5d7e81656a3c0,3228379385,1709,FI,6
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0156,1,8
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0156,2,8
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0156,FI,8
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0437,1,6
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0437,2,4
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0437,FI,7
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0438,1,9
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0438,2,6
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0438,FI,6
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0439,1,9
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0439,2,9
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0439,FI,9
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0440,1,8
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0440,2,3
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0440,FI,6
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0441,1,9
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0441,2,7
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,0441,FI,6
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,1709,1,9
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,1709,2,7
2024_25,0778efbb244a74934514f6651f9817676287c0a5415b5d29815ace1c4b2d97b7,3228379385,1709,FI,8
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,0156,1,9
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,0156,2,7
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,0156,FI,9
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,0221,1,8
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,0221,2,9
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,0221,FI,9
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,0222,1,6
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,0222,2,9
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,0222,FI,6
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,0223,1,9
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,0223,2,8
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,0223,FI,9
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,0225,1,10
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,0225,2,10
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,0225,FI,9
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,1709,1,8
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,1709,2,6
2024_25,0785071a961b79cdfc896b5ccd9c2d5c797f2539a528b7a03231f0b4f8146581,3228390016,1709,FI,8
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0179,1,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0179,2,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0179,FI,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0373,1,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0373,2,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0373,FI,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0483,1,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0483,2,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0483,FI,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0484,1,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0484,2,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0484,FI,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0485,1,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0485,2,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0485,FI,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0487,1,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0487,2,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0487,FI,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0616p,1,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0616p,2,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,0616p,FI,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,1709,1,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,1709,2,0
2024_25,0791522a58a0a6df3de2e3f8aea44434543b4421d3e9e55ad2bc6bfbe9b2668a,3228413382,1709,FI,0
2024_25,07b812f5442ccb1e3e6d14449b3df23047d4d59f18a4f73ded0401f0ac263f4a,3162077488,1227,1,8
2024_25,07b812f5442ccb1e3e6d14449b3df23047d4d59f18a4f73ded0401f0ac263f4a,3162077488,1227,FI,7
2024_25,07b812f5442ccb1e3e6d14449b3df23047d4d59f18a4f73ded0401f0ac263f4a,3162077488,1228,1,9
2024_25,07b812f5442ccb1e3e6d14449b3df23047d4d59f18a4f73ded0401f0ac263f4a,3162077488,1228,FI,8
2024_25,07b812f5442ccb1e3e6d14449b3df23047d4d59f18a4f73ded0401f0ac263f4a,3162077488,1230,1,8
2024_25,07b812f5442ccb1e3e6d14449b3df23047d4d59f18a4f73ded0401f0ac263f4a,3162077488,1230,FI,8
2024_25,07b812f5442ccb1e3e6d14449b3df23047d4d59f18a4f73ded0401f0ac263f4a,3162077488,1234,1,8
2024_25,07b812f5442ccb1e3e6d14449b3df23047d4d59f18a4f73ded0401f0ac263f4a,3162077488,1234,FI,7
2024_25,07b812f5442ccb1e3e6d14449b3df23047d4d59f18a4f73ded0401f0ac263f4a,3162077488,1235,1,7
2024_25,07b812f5442ccb1e3e6d14449b3df23047d4d59f18a4f73ded0401f0ac263f4a,3162077488,1235,FI,6
2024_25,07b812f5442ccb1e3e6d14449b3df23047d4d59f18a4f73ded0401f0ac263f4a,3162077488,1237,FI,0
2024_25,07b812f5442ccb1e3e6d14449b3df23047d4d59f18a4f73ded0401f0ac263f4a,3162077488,CV0002,1,7
2024_25,07b812f5442ccb1e3e6d14449b3df23047d4d59f18a4f73ded0401f0ac263f4a,3162077488,CV0002,FI,7
2024_25,07c1645fe39deec66e4558c426497b7bfc6a890b7c5fcb2ce19b7e02b6aef01c,3162079713,0442,1,6
2024_25,07c1645fe39deec66e4558c426497b7bfc6a890b7c5fcb2ce19b7e02b6aef01c,3162079713,0442,FI,6
2024_25,07c1645fe39deec66e4558c426497b7bfc6a890b7c5fcb2ce19b7e02b6aef01c,3162079713,0443,1,3
2024_25,07c1645fe39deec66e4558c426497b7bfc6a890b7c5fcb2ce19b7e02b6aef01c,3162079713,0443,FI,5
2024_25,07c1645fe39deec66e4558c426497b7bfc6a890b7c5fcb2ce19b7e02b6aef01c,3162079713,0446,1,6
2024_25,07c1645fe39deec66e4558c426497b7bfc6a890b7c5fcb2ce19b7e02b6aef01c,3162079713,0446,FI,6
2024_25,07c1645fe39deec66e4558c426497b7bfc6a890b7c5fcb2ce19b7e02b6aef01c,3162079713,0448,1,6
2024_25,07c1645fe39deec66e4558c426497b7bfc6a890b7c5fcb2ce19b7e02b6aef01c,3162079713,0448,FI,6
2024_25,07c1645fe39deec66e4558c426497b7bfc6a890b7c5fcb2ce19b7e02b6aef01c,3162079713,0451,FI,0
2024_25,07c1645fe39deec66e4558c426497b7bfc6a890b7c5fcb2ce19b7e02b6aef01c,3162079713,CV0002,1,7
2024_25,07c1645fe39deec66e4558c426497b7bfc6a890b7c5fcb2ce19b7e02b6aef01c,3162079713,CV0002,FI,8
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,0156,1,0
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,0156,2,0
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,0156,FI,0
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,0437,1,7
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,0437,2,0
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,0437,FI,0
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,0438,1,3
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,0439,1,8
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,0439,2,0
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,0439,FI,0
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,0440,1,7
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,0440,2,0
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,0440,FI,0
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,0441,1,6
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,0441,2,3
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,0441,FI,0
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,1709,1,4
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,1709,2,3
2024_25,080a30c9eb9fbb4880c53169f5f1cf73d15ed32766d100bf0b4f31d9709c8c45,3228379385,1709,FI,0
2024_25,0833a97135481ef4af1e08c30c54d98ec343c0bc0136c9d24065c47e10569004,3162079957,0612,1,7
2024_25,0833a97135481ef4af1e08c30c54d98ec343c0bc0136c9d24065c47e10569004,3162079957,0612,FI,9
2024_25,0833a97135481ef4af1e08c30c54d98ec343c0bc0136c9d24065c47e10569004,3162079957,0613,1,9
2024_25,0833a97135481ef4af1e08c30c54d98ec343c0bc0136c9d24065c47e10569004,3162079957,0613,FI,9
2024_25,0833a97135481ef4af1e08c30c54d98ec343c0bc0136c9d24065c47e10569004,3162079957,0614,1,8
2024_25,0833a97135481ef4af1e08c30c54d98ec343c0bc0136c9d24065c47e10569004,3162079957,0614,FI,8
2024_25,0833a97135481ef4af1e08c30c54d98ec343c0bc0136c9d24065c47e10569004,3162079957,0615,1,7
2024_25,0833a97135481ef4af1e08c30c54d98ec343c0bc0136c9d24065c47e10569004,3162079957,0615,FI,8
2024_25,0833a97135481ef4af1e08c30c54d98ec343c0bc0136c9d24065c47e10569004,3162079957,0618,1,9
2024_25,0833a97135481ef4af1e08c30c54d98ec343c0bc0136c9d24065c47e10569004,3162079957,0618,FI,10
2024_25,0833a97135481ef4af1e08c30c54d98ec343c0bc0136c9d24065c47e10569004,3162079957,0619,FI,0
2024_25,0833a97135481ef4af1e08c30c54d98ec343c0bc0136c9d24065c47e10569004,3162079957,CV0004,1,10
2024_25,0833a97135481ef4af1e08c30c54d98ec343c0bc0136c9d24065c47e10569004,3162079957,CV0004,FI,10
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,0156,1,8
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,0156,2,8
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,0156,FI,8
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,1226,1,7
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,1226,2,9
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,1226,FI,9
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,1229,1,5
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,1229,2,6
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,1229,FI,6
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,1231,1,6
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,1231,2,7
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,1231,FI,6
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,1232,1,4
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,1232,2,8
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,1232,FI,7
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,1233,1,7
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,1233,2,7
2024_25,083403937763efa0bf3730e3765044e41a6b8d2da7c174a6dcece6983ba2277f,3228381273,1233,FI,6
